GameId,Blue_Kills,Blue_Assists,Blue_Deaths,Blue_Total_Level,Blue_Total_gold,Blue_first_blood,Blue_first_dragon,Blue_dragon_kills,Blue_first_riftherald,Blue_riftherald_kills,Blue_first_baron,Blue_baron_kills,Blue_first_tower,Blue_tower_destroyed,Blue_first_inhibitor,Blue_inhibitor_destroyed,Red_Kills,Red_Assists,Red_Deaths,Red_Total_Level,Red_Total_gold,Red_first_blood,Red_first_dragon,Red_dragon_kills,Red_first_riftherald,Red_riftherald_kills,Red_first_baron,Red_baron_kills,Red_first_tower,Red_tower_destroyed,Red_first_inhibitor,Red_inhibitor_destroyed,Win
KR_6538749127,31,46,30,75,62305,0,0,0,0,0,1,1,0,5,0,0,30,35,31,70,58292,1,1,4,1,1,0,0,1,6,0,0,1
KR_6483082950,17,27,35,66,51253,0,0,0,0,1,0,0,0,3,0,0,35,48,17,75,62525,1,1,3,1,1,1,1,1,11,1,3,0
KR_6520718174,15,21,20,74,53631,0,0,1,0,0,0,1,1,5,0,0,20,38,15,77,61301,1,1,2,1,2,1,1,0,8,1,1,0
KR_6533514265,48,114,43,77,54939,0,0,0,0,0,0,0,0,1,0,0,43,111,48,78,59875,1,0,0,0,0,0,0,1,4,1,1,0
KR_6537760150,55,119,58,90,80290,1,0,0,0,0,0,0,1,3,1,1,58,106,55,90,83303,0,0,0,0,0,0,0,0,4,0,1,0
KR_6530629691,33,46,22,65,52081,1,1,2,0,1,0,0,0,8,1,1,22,23,33,61,45218,0,0,0,1,1,0,0,1,3,0,0,1
KR_6541267988,23,44,45,79,64407,0,0,1,1,2,0,1,1,5,0,0,45,89,24,85,73472,1,1,4,0,0,1,1,0,8,1,2,0
KR_6524403577,68,153,62,88,72342,1,0,0,0,0,0,0,0,4,1,2,62,127,68,89,71047,0,0,0,0,0,0,0,1,1,0,0,1
KR_6533882617,16,18,8,50,33280,1,1,2,0,0,0,0,1,3,0,0,8,12,16,48,29294,0,0,0,1,2,0,0,0,0,0,0,1
KR_6543141717,54,115,36,85,66132,1,0,0,0,0,0,0,1,4,1,2,36,69,54,78,58556,0,0,0,0,0,0,0,0,1,0,0,1
KR_6540135092,10,14,20,56,37902,1,1,1,1,2,0,0,1,4,0,0,20,26,10,67,45841,0,0,2,0,0,1,1,0,4,0,0,0
KR_6529608808,24,38,13,59,45896,0,1,2,1,2,0,0,1,6,1,1,13,18,24,56,35502,1,0,0,0,0,0,0,0,0,0,0,1
KR_6542577711,19,25,37,76,59999,1,0,1,0,1,1,1,0,3,0,0,37,66,19,82,68580,0,1,4,1,1,0,1,1,9,1,2,0
KR_6543180718,26,30,27,65,54310,0,0,2,1,2,0,0,1,8,1,1,27,33,26,62,51231,1,1,1,0,0,0,0,0,3,0,0,1
KR_6542090720,20,34,37,69,50507,0,0,0,0,0,0,0,0,1,0,0,37,46,20,78,66189,1,1,4,1,2,1,2,1,11,1,3,0
KR_6518269072,30,42,20,69,55053,1,0,2,0,1,1,1,1,9,1,2,20,31,30,64,45521,0,1,2,1,1,0,0,0,2,0,0,1
KR_6539699222,29,41,21,69,55498,1,1,1,1,2,1,1,1,8,1,1,21,49,29,62,44815,0,0,2,0,0,0,0,0,2,0,0,1
KR_6540959559,43,132,27,64,46578,1,0,0,0,0,0,0,1,2,0,0,27,77,43,57,40899,0,0,0,0,0,0,0,0,0,0,0,1
KR_6543223117,31,48,32,80,64961,0,1,2,0,0,0,0,0,5,0,0,32,69,31,84,70598,1,0,3,1,2,1,3,1,10,1,2,0
KR_6538932345,40,63,23,78,63376,0,1,2,1,1,1,1,1,11,1,2,23,39,40,68,49965,1,0,0,0,1,0,0,0,0,0,0,1
KR_6520548353,57,88,46,89,89628,0,1,3,1,2,0,1,1,7,0,1,46,62,57,88,87464,1,0,2,0,0,1,2,0,10,1,2,1
KR_6543462503,51,127,32,72,52725,1,0,0,0,0,0,0,1,2,0,0,32,73,51,66,48173,0,0,0,0,0,0,0,0,1,0,0,1
KR_6529594200,16,20,4,50,32669,1,1,1,1,1,0,0,1,3,0,0,4,4,16,45,23881,0,0,0,0,0,0,0,0,0,0,0,1
KR_6540399951,28,42,24,72,58284,1,1,3,1,1,1,1,1,10,1,2,24,49,28,67,50255,0,0,1,0,1,0,0,0,1,0,0,1
KR_6539637668,24,17,14,72,54635,1,0,1,1,2,1,1,1,9,1,2,14,20,24,66,44471,0,1,2,0,0,0,0,0,2,0,0,1
KR_6540753520,18,19,5,60,43988,1,1,2,1,2,1,1,1,6,0,0,5,5,18,54,30011,0,0,0,0,0,0,0,0,0,0,0,1
KR_6538960547,22,31,11,47,33619,1,1,1,0,0,0,0,1,3,0,0,11,6,22,44,23776,0,0,0,0,0,0,0,0,0,0,0,1
KR_6531280203,21,37,8,70,55547,1,1,4,1,2,1,1,1,10,1,2,8,22,21,65,45568,0,0,0,0,0,0,0,0,3,0,0,1
KR_6541318520,39,59,24,65,51943,0,1,3,0,1,0,0,0,7,1,1,24,31,39,59,46298,1,0,0,1,1,0,0,1,2,0,0,1
KR_6539284080,27,42,18,75,58789,0,1,2,0,1,1,1,1,8,1,1,18,28,27,69,49244,1,0,2,1,1,0,0,0,2,0,0,1
KR_6542553775,71,128,78,90,76177,0,0,0,0,0,0,0,0,1,0,0,78,183,71,90,78634,1,0,0,0,0,0,0,1,4,1,2,0
KR_6526492907,17,37,31,57,37960,1,0,0,0,0,0,0,0,1,0,0,31,46,17,66,53337,0,1,2,1,2,1,1,1,11,1,3,0
KR_6538235163,18,21,4,52,33496,1,1,1,1,1,0,0,1,3,0,0,4,3,18,42,22269,0,0,0,0,0,0,0,0,0,0,0,1
KR_6542184108,30,43,40,81,65064,1,0,0,1,2,1,2,1,2,0,0,40,39,30,78,65873,0,1,4,0,0,0,0,0,10,1,3,0
KR_6537577118,28,42,17,70,53939,1,1,3,1,2,1,1,1,8,1,1,17,19,28,61,41689,0,0,0,0,0,0,0,0,1,0,0,1
KR_6542670655,27,61,17,82,68657,0,0,1,0,0,0,1,1,8,1,1,17,25,27,80,63635,1,1,4,1,2,1,1,0,4,0,0,1
KR_6532893332,30,43,29,79,63745,1,0,2,1,1,1,1,0,5,0,0,29,55,30,79,68930,0,1,3,0,1,0,1,1,10,1,1,0
KR_6529549119,21,47,40,70,57561,1,1,2,1,1,0,0,1,3,0,0,40,74,21,78,66589,0,0,3,0,1,1,1,0,10,1,1,0
KR_6541246306,24,27,11,50,31992,0,0,1,1,2,0,0,0,0,0,0,11,8,24,48,27602,1,1,1,0,0,0,0,0,0,0,0,1
KR_6529306824,20,21,7,56,36377,1,1,2,0,1,0,0,1,3,0,0,7,6,20,49,28656,0,0,0,1,1,0,0,0,1,0,0,1
KR_6536047948,19,24,33,57,42328,1,0,0,1,2,0,0,0,1,0,0,33,46,19,64,53725,0,1,3,0,0,1,1,1,11,1,3,0
KR_6542903952,41,77,23,80,68185,1,0,2,1,2,1,1,1,10,1,2,23,40,41,75,57859,0,1,2,0,0,0,1,0,1,0,0,1
KR_6543518783,12,16,25,60,38707,0,1,1,0,1,0,0,0,0,0,0,25,41,12,69,49973,1,0,2,1,1,1,1,1,8,1,1,0
KR_6538445842,51,120,40,80,61257,0,0,0,0,0,0,0,0,2,1,1,40,100,51,74,55746,1,0,0,0,0,0,0,1,1,0,0,1
KR_6523270697,9,13,23,58,38451,0,1,1,1,1,0,0,0,1,0,0,23,46,9,67,51068,1,0,1,0,1,1,1,1,11,1,2,0
KR_6526617904,38,61,46,75,65901,1,1,1,0,0,1,1,1,4,0,0,46,63,38,82,72704,0,0,3,1,2,0,0,0,9,1,1,0
KR_6527244476,25,39,23,74,57331,0,0,1,0,0,1,1,0,8,1,1,23,26,25,69,55030,1,1,3,1,2,0,0,1,6,0,0,1
KR_6541640400,68,144,76,90,76947,0,0,0,0,0,0,0,1,2,1,2,76,174,68,90,85078,1,0,0,0,0,0,0,0,4,0,1,0
KR_6536845185,0,0,0,9,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3493,0,0,0,0,0,0,0,0,0,0,0,0
KR_6543203974,10,10,25,44,26585,1,1,1,0,0,0,0,0,0,0,0,25,23,10,49,35018,0,0,0,1,1,0,0,1,3,0,0,0
KR_6543139719,26,59,26,73,60007,0,1,4,0,0,1,1,0,8,1,1,26,43,26,72,55906,1,0,1,1,2,0,1,1,3,0,0,1
KR_6538518845,39,74,24,72,51228,1,0,0,0,0,0,0,1,1,0,0,24,46,39,67,46887,0,0,0,0,0,0,0,0,0,0,0,1
KR_6539838088,11,22,19,57,36555,1,0,0,0,0,0,0,0,1,0,0,19,33,11,64,46588,0,1,2,1,2,1,1,1,6,0,0,0
KR_6539861144,29,48,18,71,58114,0,1,3,0,1,1,1,1,11,1,2,18,24,29,66,47186,1,0,1,1,1,0,0,0,2,0,0,1
KR_6530835062,18,31,5,58,39875,1,1,2,0,1,0,0,1,6,1,1,5,10,18,50,29180,0,0,0,1,1,0,0,0,1,0,0,1
KR_6532923823,16,27,38,62,46927,1,0,0,1,1,0,0,0,2,0,0,38,73,16,72,59485,0,1,3,0,1,1,1,1,11,1,3,0
KR_6534142233,32,55,22,76,61065,1,0,3,0,1,1,1,1,6,0,0,22,29,32,72,54382,0,1,1,1,1,0,0,0,3,0,0,1
KR_6513293857,38,43,19,76,60870,1,1,3,1,2,1,1,1,11,1,3,19,21,38,68,48067,0,0,0,0,0,0,0,0,1,0,0,1
KR_6536807620,7,13,7,33,17489,1,0,0,0,0,0,0,0,0,0,0,7,17,7,33,17815,0,0,0,0,0,0,0,0,0,0,0,0
KR_6540964167,16,15,35,54,36905,0,0,0,1,1,0,0,1,1,0,0,35,43,16,62,48301,1,1,2,0,0,0,0,0,8,0,0,0
KR_6538526357,29,51,31,77,63109,1,0,2,1,2,0,0,1,8,1,1,31,48,29,82,68823,0,1,3,0,0,1,2,0,9,0,1,0
KR_6540546762,15,20,27,58,43495,0,1,2,0,0,0,0,0,3,0,0,27,46,15,71,55079,1,0,2,1,2,1,1,1,10,1,2,0
KR_6521548615,40,55,40,87,87805,0,0,3,1,2,1,2,0,11,1,5,40,60,40,87,81358,1,1,3,0,0,0,1,1,5,0,1,1
KR_6533409601,13,18,6,49,30475,1,1,1,0,0,0,0,1,1,0,0,6,5,13,46,26456,0,0,0,1,1,0,0,0,0,0,0,1
KR_6541898984,30,48,20,81,66589,1,1,4,1,2,1,1,1,9,1,1,20,26,30,77,58557,0,0,0,0,0,0,1,0,4,0,0,1
KR_6541302816,15,21,34,65,47010,0,1,1,0,0,0,0,0,3,0,0,34,57,15,76,62552,1,0,3,1,2,1,1,1,10,1,2,0
KR_6536127233,28,48,27,69,52986,1,1,3,1,1,0,0,1,4,0,0,27,43,28,74,56374,0,0,0,0,0,1,1,0,7,1,1,0
KR_6525735800,18,31,23,79,60443,0,1,3,1,1,1,2,0,7,1,2,23,36,18,75,60146,1,0,1,0,1,0,0,1,4,0,0,1
KR_6520818310,8,12,20,49,29534,0,0,0,0,0,0,0,0,0,0,0,20,46,8,56,39188,1,1,1,1,1,0,0,1,4,0,0,0
KR_6537926684,28,42,9,58,46773,1,0,1,1,2,0,0,1,7,1,1,9,11,28,51,30200,0,1,1,0,0,0,0,0,0,0,0,1
KR_6532767480,17,19,5,52,35604,1,1,2,1,2,0,0,1,5,0,0,5,5,17,44,24025,0,0,0,0,0,0,0,0,0,0,0,1
KR_6532141646,10,13,17,42,23858,0,0,0,0,0,0,0,0,0,0,0,17,15,10,47,31995,1,1,1,1,2,0,0,1,2,0,0,0
KR_6536530758,23,49,22,77,63757,1,0,2,0,1,0,0,0,4,0,0,22,46,23,84,69822,0,1,3,1,1,1,2,1,9,1,1,0
KR_6540890515,42,75,24,72,56593,1,1,4,1,1,1,1,1,4,1,1,24,28,42,62,48055,0,0,0,0,1,0,0,0,3,0,0,1
KR_6533360586,26,43,12,73,57478,1,0,2,1,2,1,1,1,9,1,2,12,21,26,65,45994,0,1,1,0,0,0,0,0,3,0,0,1
KR_6523026596,35,47,50,82,65451,1,0,1,1,1,0,0,1,3,0,0,50,43,35,85,73055,0,1,4,0,0,1,2,0,10,1,3,0
KR_6539114310,23,25,37,66,49315,1,0,0,1,2,0,0,1,4,0,0,37,54,23,75,58975,0,1,4,0,0,1,1,0,9,1,2,0
KR_6538788286,25,64,37,50,32623,0,0,0,0,0,0,0,0,0,0,0,37,94,25,54,34874,1,0,0,0,0,0,0,1,1,0,0,0
KR_6534326264,33,75,46,65,46823,0,0,0,0,0,0,0,0,0,0,0,46,138,33,71,54169,1,0,0,0,0,0,0,1,4,1,1,0
KR_6538970872,7,9,23,43,23668,0,0,0,0,0,0,0,0,0,0,0,23,28,7,50,37214,1,1,2,1,1,0,0,1,4,0,0,0
KR_6523502564,34,54,16,70,57999,1,0,1,1,2,1,1,1,11,1,3,16,21,34,62,42214,0,1,2,0,0,0,0,0,0,0,0,1
KR_6539066009,23,29,60,75,61839,0,1,1,0,1,0,0,0,4,0,0,60,119,23,85,77844,1,0,3,1,1,1,2,1,9,1,1,0
KR_6525849397,20,25,28,59,40270,0,0,0,0,1,0,0,1,2,0,0,28,39,20,65,46713,1,1,3,1,1,1,1,0,3,0,0,0
KR_6538906892,57,146,38,90,73569,1,0,0,0,0,0,0,0,4,1,1,38,79,57,85,65243,0,0,0,0,0,0,0,1,1,0,0,1
KR_6541382462,9,11,22,56,33501,0,0,0,0,0,0,0,0,1,0,0,22,26,9,55,40994,1,1,3,1,2,0,0,1,8,1,1,0
KR_6522511491,14,19,25,56,37110,0,0,0,1,1,0,0,0,1,0,0,25,39,14,66,48718,1,1,3,0,1,1,1,1,6,0,0,0
KR_6538946770,5,5,15,46,24105,1,0,0,0,0,0,0,0,0,0,0,15,15,5,51,34156,0,1,2,1,1,0,0,1,3,0,0,0
KR_6541329949,27,53,46,75,53710,0,0,0,0,0,0,0,0,0,0,0,46,120,27,80,61117,1,0,0,0,0,0,0,1,4,1,2,0
KR_6541577959,13,7,14,47,26147,1,0,0,1,1,0,0,0,0,0,0,14,14,13,47,30737,0,1,1,0,0,0,0,1,3,0,0,0
KR_6541751896,21,21,39,57,39075,0,0,0,0,0,0,0,0,1,0,0,39,37,21,64,49634,1,1,2,1,2,0,0,1,7,1,1,0
KR_6530120517,20,36,44,62,43001,0,0,0,1,1,0,0,0,0,0,0,44,72,20,70,60514,1,1,3,0,1,1,1,1,10,1,2,0
KR_6535054605,42,64,30,78,68501,1,0,2,1,2,1,1,1,10,1,2,30,63,42,74,58687,0,1,2,0,0,0,0,0,3,0,0,1
KR_6538048790,16,22,33,66,49221,0,0,1,0,0,0,0,1,4,0,0,33,72,16,76,59133,1,1,3,1,2,1,2,0,7,1,1,0
KR_6540474549,9,12,27,54,35403,0,0,0,1,1,0,0,0,1,0,0,27,54,9,61,46634,1,1,2,0,1,0,0,1,8,1,1,0
KR_6521904083,21,26,7,50,32923,1,0,0,0,0,0,0,1,2,0,0,7,7,21,45,25540,0,1,2,1,1,0,0,0,0,0,0,1
KR_6528314351,37,59,53,75,57533,1,0,0,0,0,0,0,1,1,0,0,53,140,37,83,64013,0,0,0,0,0,0,0,0,4,1,1,0
KR_6532087259,19,21,31,66,47466,1,0,0,1,1,0,0,0,2,0,0,31,33,19,76,59641,0,1,4,0,1,1,1,1,10,1,2,0
KR_6508880484,16,23,37,64,45908,0,1,2,0,0,0,0,0,2,0,0,37,50,16,74,57689,1,0,1,1,2,1,1,1,6,1,1,0
KR_6531713283,24,26,4,51,39687,1,1,1,1,2,0,0,1,5,0,0,4,3,24,42,23435,0,0,0,0,0,0,0,0,0,0,0,1
KR_6528329508,20,24,10,57,43088,0,0,1,1,2,0,0,1,5,0,0,10,12,20,51,32004,1,1,1,0,0,0,0,0,1,0,0,1
KR_6542520466,24,37,8,47,38085,1,1,1,1,1,0,0,1,5,0,0,8,9,24,44,25503,0,0,0,0,0,0,0,0,0,0,0,1
KR_6527867798,17,29,2,54,37678,1,0,1,0,0,0,0,1,5,0,0,2,0,17,49,28340,0,1,1,1,2,0,0,0,1,0,0,1
KR_6542267830,54,156,35,74,57122,1,0,0,0,0,0,0,1,3,1,1,35,97,54,70,50895,0,0,0,0,0,0,0,0,0,0,0,1
KR_6528007571,25,51,34,73,52607,0,0,0,0,0,0,0,0,1,0,0,34,74,25,77,56509,1,0,0,0,0,0,0,1,4,1,1,0
KR_6538946399,22,21,14,56,40794,1,0,1,1,2,0,0,1,8,1,1,14,17,22,53,31912,0,1,1,0,0,0,0,0,0,0,0,1
KR_6532761725,37,60,29,79,67888,1,1,3,1,2,1,1,1,10,1,2,29,53,37,75,60261,0,0,1,0,0,0,0,0,2,0,0,1
KR_6519621937,28,50,25,76,63202,0,0,1,1,1,1,1,0,7,1,1,25,38,28,71,55683,1,1,3,0,1,0,0,1,4,0,0,1
KR_6534062070,24,33,36,65,50635,1,1,3,0,0,0,0,1,3,0,0,36,61,24,74,59484,0,0,0,1,1,1,1,0,8,1,2,0
KR_6533754790,16,18,5,49,31900,0,0,0,1,2,0,0,1,2,0,0,5,5,16,46,24631,1,1,1,0,0,0,0,0,0,0,0,1
KR_6538327050,31,41,55,81,65749,1,0,0,1,1,0,0,0,4,0,0,55,63,31,86,74982,0,1,4,0,1,1,2,1,10,1,2,0
KR_6536898959,29,45,20,70,53262,1,1,3,1,2,0,0,0,8,1,2,20,17,29,64,43465,0,0,0,0,0,0,0,1,1,0,0,1
KR_6541787741,27,43,6,67,50766,1,1,3,0,1,1,1,1,7,1,1,6,10,27,56,35306,0,0,0,1,1,0,0,0,1,0,0,1
KR_6542642099,21,28,11,49,34401,0,1,1,0,0,0,0,0,3,0,0,11,12,21,44,26362,1,0,0,1,1,0,0,1,1,0,0,1
KR_6539778878,1,1,13,48,23379,0,0,0,0,0,0,0,0,0,0,0,13,19,1,52,32818,1,1,2,1,1,0,0,1,3,0,0,0
KR_6527902504,19,17,9,58,39543,1,1,2,1,1,0,0,1,7,0,0,9,12,19,51,31189,0,0,0,0,0,0,0,0,2,0,0,1
KR_6528217929,45,34,27,79,64695,0,1,4,0,1,1,1,1,7,1,2,27,29,45,70,54253,1,0,0,1,1,0,0,0,2,0,0,1
KR_6537710584,32,62,22,73,58240,0,0,2,1,1,1,1,1,7,1,1,22,29,32,67,51007,1,1,1,0,1,0,0,0,3,0,0,1
KR_6529203875,35,58,20,77,62211,0,1,4,1,2,0,1,0,7,1,1,20,18,35,74,57743,1,0,0,0,0,1,1,1,5,0,0,1
KR_6533872992,67,146,82,90,84612,0,0,0,0,0,0,0,1,2,0,0,82,188,67,90,86369,1,0,0,0,0,0,0,0,4,1,2,0
KR_6539930153,16,16,43,57,43593,0,0,0,0,0,0,0,0,3,0,0,43,80,16,67,53364,1,1,3,1,1,1,1,1,6,1,1,0
KR_6542520293,2,0,15,34,16775,0,0,0,0,0,0,0,0,0,0,0,15,16,2,43,31306,1,1,1,1,1,0,0,1,8,1,1,0
KR_6527616124,29,48,43,67,51473,0,0,0,0,1,0,0,0,2,0,0,43,73,29,72,61929,1,1,3,1,1,1,1,1,8,1,1,0
KR_6529624601,42,41,27,72,62836,0,1,3,1,2,0,0,1,9,1,2,27,33,42,70,49297,1,0,0,0,0,1,1,0,0,0,0,1
KR_6517180507,49,116,47,79,60092,1,0,0,0,0,0,0,1,1,0,0,47,128,49,82,63670,0,0,0,0,0,0,0,0,4,1,1,0
KR_6541058421,13,11,21,44,26870,0,0,0,1,1,0,0,0,1,0,0,21,19,13,48,33422,1,1,1,0,0,0,0,1,3,0,0,0
KR_6533450013,20,34,37,55,37701,0,0,0,0,0,0,0,0,0,0,0,37,43,20,61,49865,1,1,2,1,2,0,0,1,9,1,1,0
KR_6534358172,53,169,47,71,54418,1,0,0,0,0,0,0,0,1,0,0,47,126,53,72,56193,0,0,0,0,0,0,0,1,4,1,1,0
KR_6538278758,29,41,18,67,57059,1,0,2,1,2,1,1,1,10,1,2,18,28,29,62,45430,0,1,1,0,0,0,0,0,2,0,0,1
KR_6534604852,8,17,19,46,26485,0,0,0,0,0,0,0,0,0,0,0,19,24,8,50,34157,1,1,2,1,1,0,0,1,2,0,0,0
KR_6525359946,33,80,41,64,45944,1,0,0,0,0,0,0,0,0,0,0,41,84,33,71,52097,0,0,0,0,0,0,0,1,4,1,1,0
KR_6533597401,22,19,41,55,40343,0,0,0,0,1,0,0,0,1,0,0,41,46,22,65,51336,1,1,1,1,1,0,0,1,11,1,3,0
KR_6531528024,24,31,9,65,48444,1,1,2,1,2,1,1,1,9,1,2,9,13,24,60,36983,0,0,0,0,0,0,0,0,2,0,0,1
KR_6538353808,44,111,53,74,53094,0,0,0,0,0,0,0,0,1,0,0,53,126,44,76,57581,1,0,0,0,0,0,0,1,4,1,1,0
KR_6535929144,26,32,31,79,63462,1,1,3,1,2,1,2,0,5,0,0,31,41,26,78,65495,0,0,1,0,0,0,0,1,9,1,3,0
KR_6522316110,82,145,99,90,95565,0,0,0,0,0,0,0,0,2,0,1,99,188,82,90,103138,1,0,0,0,0,0,0,1,4,1,2,0
KR_6509122245,7,9,24,51,31715,1,1,1,0,1,0,0,0,1,0,0,23,26,7,59,42484,0,0,1,1,1,0,0,1,6,0,0,0
KR_6532783185,18,33,31,59,42367,1,0,0,1,1,0,0,1,2,0,0,31,58,18,67,50275,0,1,3,0,1,1,1,0,8,1,1,0
KR_6525310370,37,88,38,79,60794,0,0,0,0,0,0,0,1,4,1,1,38,84,37,77,54015,1,0,0,0,0,0,0,0,0,0,0,1
KR_6536643122,15,15,19,58,40149,0,0,1,1,2,0,0,0,3,0,0,19,23,15,62,43416,1,1,2,0,0,1,1,1,4,0,0,0
KR_6526191371,36,35,15,57,44364,1,1,1,1,1,0,0,1,4,0,0,15,17,36,53,36560,0,0,0,0,0,0,0,0,2,0,0,1
KR_6540789522,23,41,33,67,52947,1,1,1,1,1,0,0,1,3,0,0,33,54,23,75,62565,0,0,2,0,1,1,1,0,9,1,1,0
KR_6535311385,21,28,22,68,54335,1,0,0,1,2,0,0,1,6,0,0,22,50,21,75,58156,0,1,3,0,0,1,2,0,8,1,1,0
KR_6534309156,49,73,49,88,81816,0,1,1,0,0,0,0,0,7,0,2,49,52,49,87,85344,1,0,4,1,1,1,2,1,11,1,4,0
KR_6537490046,45,123,38,84,65031,1,0,0,0,0,0,0,1,1,0,0,38,87,45,86,68037,0,0,0,0,0,0,0,0,4,1,1,0
KR_6538684254,24,27,5,49,33693,1,1,1,0,0,0,0,1,2,0,0,5,4,24,45,22073,0,0,0,1,1,0,0,0,0,0,0,1
KR_6530157598,30,59,48,77,59212,1,0,0,1,1,1,1,0,1,0,0,48,69,30,83,71187,0,1,3,0,1,0,1,1,11,1,3,0
KR_6524989236,23,49,35,76,59887,0,1,1,0,0,0,0,0,2,0,0,35,69,23,81,70494,1,0,3,1,2,1,2,1,11,1,5,0
KR_6542422907,40,93,27,68,51204,1,0,0,0,0,0,0,1,4,1,1,27,67,40,63,44038,0,0,0,0,0,0,0,0,0,0,0,1
KR_6542538449,24,30,13,64,47228,1,0,1,1,2,0,0,1,4,0,0,13,19,24,60,37758,0,1,1,0,0,0,0,0,0,0,0,1
KR_6517104813,7,7,19,42,23127,1,0,0,0,0,0,0,0,0,0,0,19,18,7,48,32796,0,1,1,1,1,0,0,1,3,0,0,0
KR_6516096947,32,41,12,67,51332,1,0,2,1,2,1,1,1,5,1,1,12,10,32,59,41072,0,1,1,0,0,0,0,0,2,0,0,1
KR_6534289017,16,21,38,66,46416,0,0,0,1,1,0,0,1,1,0,0,38,41,16,72,57895,1,1,3,0,1,1,1,0,8,1,2,0
KR_6532024333,18,41,30,67,52665,0,0,2,1,2,0,0,1,5,0,0,30,64,18,72,55561,1,1,1,0,0,1,1,0,9,1,1,0
KR_6536673242,34,56,35,80,70549,1,0,3,1,2,1,1,1,9,1,2,35,65,34,84,72178,0,1,2,0,0,0,1,0,7,0,1,0
KR_6540261288,15,20,30,56,41329,0,1,1,1,2,0,0,0,4,0,0,30,52,15,67,52139,1,0,2,0,0,1,1,1,9,1,1,0
KR_6542903647,33,42,19,62,50655,1,1,1,1,2,0,0,1,6,0,0,19,25,33,57,36391,0,0,0,0,0,0,0,0,0,0,0,1
KR_6537114255,42,61,26,82,67713,0,1,3,1,1,1,2,0,11,1,3,26,24,42,76,56550,1,0,1,0,0,0,0,1,2,0,0,1
KR_6540729943,43,107,52,81,61378,0,0,0,0,0,0,0,0,2,0,0,52,134,43,83,64470,1,0,0,0,0,0,0,1,2,1,1,0
KR_6510513126,24,48,16,78,60441,0,1,4,1,2,1,1,1,9,1,1,16,28,24,74,58331,1,0,0,0,0,0,0,0,6,0,0,1
KR_6542376925,32,57,17,68,54714,1,1,1,1,2,1,1,1,8,1,1,17,22,32,65,47442,0,0,2,0,0,0,0,0,4,0,0,1
KR_6535925126,60,127,58,90,76411,0,0,0,0,0,0,0,0,4,0,1,58,113,60,89,71454,1,0,0,0,0,0,0,1,2,1,2,1
KR_6532836042,25,51,23,72,56310,0,1,2,0,1,0,0,0,10,1,1,23,32,25,71,53237,1,0,1,1,1,1,1,1,4,0,0,1
KR_6541736533,5,8,14,46,24980,1,0,0,0,0,0,0,0,0,0,0,14,17,5,53,33742,0,1,2,1,1,0,0,1,3,0,0,0
KR_6542882438,50,68,31,73,63963,1,1,2,1,2,1,1,1,9,1,2,31,50,50,66,52139,0,0,1,0,0,0,0,0,2,0,0,1
KR_6531035401,19,28,4,54,37158,1,1,2,0,0,0,0,1,5,0,0,4,5,19,48,26849,0,0,0,1,1,0,0,0,0,0,0,1
KR_6538741308,23,36,19,66,47177,0,1,1,0,0,1,1,1,3,0,0,19,14,23,60,42391,1,0,0,1,1,0,0,0,2,0,0,1
KR_6537595646,15,30,10,54,33381,1,0,0,0,0,0,0,0,0,0,0,10,23,15,54,37687,0,0,0,0,0,0,0,1,4,1,1,0
KR_6542327577,10,13,26,45,24947,1,0,0,0,0,0,0,0,0,0,0,26,23,10,52,36496,0,0,0,1,1,0,0,1,3,0,0,0
KR_6523083479,23,44,33,79,67972,0,1,4,0,0,1,2,0,9,1,2,33,65,23,77,66335,1,0,2,1,2,0,0,1,7,0,1,0
KR_6525119162,5,5,15,40,20988,0,1,1,0,0,0,0,0,0,0,0,15,9,5,50,34631,1,0,0,1,1,0,0,1,5,0,0,0
KR_6538007840,38,61,25,68,58050,0,0,2,1,2,1,1,1,8,1,1,25,35,38,61,48173,1,1,1,0,0,0,0,0,4,0,0,1
KR_6540452601,24,22,8,52,36752,1,1,1,1,1,0,0,1,4,0,0,8,5,24,44,26447,0,0,0,0,0,0,0,0,0,0,0,1
KR_6535288696,20,25,29,65,45673,0,0,0,0,0,0,0,1,2,0,0,29,47,20,70,56355,1,1,2,1,2,1,1,0,11,1,3,0
KR_6528368003,36,55,16,70,58562,1,1,3,1,2,1,1,1,10,1,2,16,29,36,61,40489,0,0,0,0,0,0,0,0,2,0,0,1
KR_6526049016,60,133,41,83,62439,0,0,0,0,0,0,0,1,4,1,1,41,76,60,76,55275,1,0,0,0,0,0,0,0,1,0,0,1
KR_6540123525,54,127,42,76,58193,1,0,0,0,0,0,0,1,4,1,1,42,99,54,72,50466,0,0,0,0,0,0,0,0,0,0,0,1
KR_6506861610,14,26,14,48,31179,1,0,1,0,0,0,0,0,1,0,0,14,23,14,48,30244,0,1,1,1,2,0,0,1,2,0,0,1
KR_6527454600,6,5,22,43,22404,0,0,0,0,0,0,0,0,0,0,0,22,30,6,52,36793,1,1,1,1,2,0,0,1,3,0,0,0
KR_6531013447,14,12,7,47,30072,0,1,1,1,1,0,0,1,2,0,0,7,7,14,43,23328,1,0,0,0,0,0,0,0,0,0,0,1
